,dataset,data_config_signature,run_id,model,loader_kind,model_architecture,pipeline_id,pipeline_method,pipeline_kind,stage,robustness_method,base_pipeline_method,backbone_run_id,backbone_run_ids,backbone_architecture,eval_data_seed,test_metric,MSE_val,MSE_pert_ws_val,MSE_pert_mean_val,MSE_test,best_val_loss,robustness_scoring_semantics,perturbation_channel_fraction_max,perturbation_scenarios_signature,perturbation_scenarios_count,D_w,D_w_CI_lo,D_w_CI_hi,D_mean,D_mean_CI_lo,D_mean_CI_hi,err_pert_ws,err_pert_ws_CI_lo,err_pert_ws_CI_hi,err_pert_mean,err_pert_mean_CI_lo,err_pert_mean_CI_hi,MSE_w,worst_scenario,n_test_samples,selection_pool,mCE_snaive,relative_mCE_snaive,mPC,rPC,rho_eff,rho_eff_status
112,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,95629275d08b42c1babe91f2ed0dbe24,DLinear,DLinear,DLinear,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,DLinear,1806770612,MSE,0.23127661645412445,0.33993192911885367,0.26319205162170994,0.33160081577044914,0.23127661645412445,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.304390376255376,1.273541922889251,1.33947184259603,1.1358773504743396,1.1218685904198928,1.1529635558009428,0.43253691284940576,0.4109386449716083,0.4567186765177736,0.3766578560324673,0.3562985705958539,0.39877130981463454,0.43253691284940576,noise,10000,winner_pool,0.9338209917631872,0.9332946651627966,0.3766578560324673,0.8803767410120491,0.002102486941716497,computed
113,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b3e7b9a229724d3cab077d959057c670,Chronos2,pretrained,Chronos2,baseline,baseline,train,train,baseline,,,,Chronos2,1806770612,MSE,0.29205870628356934,,,0.3488106033523345,0.29205870628356934,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.23019314263883,1.1900336266093121,1.2956125855582445,1.1196456546680078,1.105660818611722,1.1362165705494847,0.4291044123237548,0.4036916087792779,0.4608151532370092,0.3905442763455673,0.3687847027586221,0.41480350367252916,0.4291044123237548,stuck_sensor,10000,winner_pool,0.9734802175622272,0.9724709606035005,0.3905442763455673,0.8931397141861953,0.004910612051576779,computed
114,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,2accda0b4aba4824be952a1fd0a49ed1,SeasonalNaive,SeasonalNaive,SeasonalNaive,baseline,baseline,train,train,baseline,,,,SeasonalNaive,1806770612,MSE,0.24982471764087677,,,0.3526283968059957,0.24982471764087677,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3531651711672756,1.3130540440460514,1.392813702103115,1.1452251350628528,1.1282373500976093,1.166139178442066,0.4771644649224272,0.45133522589081193,0.5064398743941649,0.4038389033591438,0.38193341787172247,0.42977120195165464,0.4771644649224272,noise,10000,winner_pool,1.0,1.0,0.4038389033591438,0.8731907547114021,-0.0046971769233117855,computed
115,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,38cfc9a0190d44c1b164fa585c155782,ModernTCN,ModernTCN,ModernTCN,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,ModernTCN,1806770612,MSE,0.23040436208248138,0.38491375354687624,0.27464380746059336,0.32051539011184066,0.23040437698364258,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.4414925453089134,1.395652093453052,1.4891002644501856,1.186517137649846,1.168020094422462,1.2089918819552545,0.46202054550299654,0.43930428551813433,0.48556371421298705,0.38029700324822496,0.36070464816877096,0.40336864074500944,0.46202054550299654,noise,10000,winner_pool,0.9404022111964159,0.9432752017984269,0.38029700324822496,0.842802828773899,-0.012357685880736213,computed
116,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,bffc3cf719dd48b497ad3b9b0a32a8da,ModernTCN,ModernTCN,ModernTCN,baseline,baseline,train,train,baseline,,,,ModernTCN,1806770612,MSE,0.21666859090328217,,,0.30107381857188886,0.21666859090328217,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5019724269220764,1.4513467846821544,1.5525794281740692,1.185675259459173,1.1677921353434384,1.2067456116059874,0.45220457396311686,0.4288522173782799,0.4756634507611662,0.3569757779515883,0.3376001400556515,0.37865403326880426,0.45220457396311686,noise,10000,winner_pool,0.8814635990317445,0.883896666124881,0.3569757779515883,0.8434012534394402,-0.00814939994562186,computed
117,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,105fe629e4624431854118ffa2c491d2,GRU,GRU,GRU,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,GRU,1806770612,MSE,0.24019859731197357,0.3152430829553632,0.2722389916056418,0.30206874343866946,0.24019882082939148,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.484677652120728,1.4090824692114754,1.5748606123982947,1.1814107166451429,1.1646080495237736,1.201513542726292,0.4484747127875824,0.4201747140422543,0.4819414839700899,0.3568672506619763,0.33714642284375684,0.3783996213073507,0.4484747127875824,stuck_sensor,10000,winner_pool,0.8891668888567739,0.8926065017935915,0.3568672506619763,0.8464456821923068,-0.007058436057433726,computed
118,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a821a9e98c12454bb58f62ed3ab0772a,GRU,GRU,GRU,baseline,baseline,train,train,baseline,,,,GRU,1806770612,MSE,0.20813117921352386,,,0.2811948516822071,0.20813137292861938,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.251110537493348,1.228928613989719,1.2969896017750913,1.1246824613735664,1.1123546177875208,1.139905800651909,0.3518058420284884,0.33532069558914146,0.3769665196989661,0.31625491791551963,0.29794369407531657,0.33574077717237044,0.3518058420284884,attenuation,10000,winner_pool,0.7857555758317323,0.7848445836573233,0.31625491791551963,0.889139854442744,0.012839107121711713,computed
119,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,12dfa2584f574666b50a46bd33ea62ef,TSMixer,TSMixer,TSMixer,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,TSMixer,1806770612,MSE,0.24392658472061157,0.3162765498392388,0.27828897208856795,0.33353778644425913,0.24392671883106232,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.385564295990549,1.3217358712244145,1.4587634578851274,1.1476618925945032,1.1330827570659767,1.1646368370541686,0.462138048260886,0.43292524380558306,0.4946399748466887,0.3827886072423997,0.36302394074010336,0.4063395753056206,0.462138048260886,stuck_sensor,10000,winner_pool,0.9539600851670192,0.9551184427394407,0.3827886072423997,0.8713367642967685,-0.0021430146039509435,computed
120,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f26ecf129f89445c806cd2def2c60008,TSMixer,TSMixer,TSMixer,baseline,baseline,train,train,baseline,,,,TSMixer,1806770612,MSE,0.21481628715991974,,,0.3588569508749817,0.21481704711914062,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1527123329503948,1.119251417922875,1.1970491637961653,1.0680960448067403,1.058077284432195,1.0794428381615526,0.4136588330385654,0.3900435790291625,0.4418646261431387,0.3832936898809747,0.36250624307436835,0.40693572320266275,0.4136588330385654,attenuation,10000,winner_pool,0.9543260634722408,0.9487235374894833,0.3832936898809747,0.9362453918467027,0.021850345536948146,computed
121,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,e00d9e58ff9040eb9156864264bc53c9,DLinear,DLinear,DLinear,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,DLinear,1806770612,MSE,0.2343561351299286,0.3905199061699871,0.275985142138903,0.3343974192469439,0.234356090426445,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.433577463751843,1.3874366969628567,1.4794944817225328,1.1699933419351862,1.151317977593316,1.1926374864249893,0.47938460416919554,0.4559256618737166,0.5049106135296318,0.3912427540792334,0.3708325260734388,0.41545299571668226,0.47938460416919554,noise,10000,winner_pool,0.9672964105123398,0.9689823412341427,0.3912427540792334,0.8547057185351032,-0.009761000431516342,computed
122,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,e765a57955e6486ca3ea08dd793c8c4b,DLinear,DLinear,DLinear,baseline,baseline,train,train,baseline,,,,DLinear,1806770612,MSE,0.2266371250152588,,,0.32909293177820803,0.22663713991641998,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6276289092837974,1.5609503418385484,1.6917460264033124,1.206105177870259,1.1833997959127394,1.2316182963977953,0.5356411696031719,0.5106160264562707,0.561673749950613,0.39692068901820055,0.3763096200038396,0.4201456057130534,0.5356411696031719,noise,10000,winner_pool,0.9775175525953195,0.9813276019228063,0.39692068901820055,0.8291150874302692,-0.020603680489450604,computed
123,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,fe60ffe33a81422b8f134c564c62cf8c,RandomizedSmoothing,RandomizedSmoothing,ModernTCN,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,920f0d5691bd441c95bac6953be76afe,,ModernTCN,341970080,MSE,0.3735855221748352,0.4288512334947785,0.4090755272296568,0.46211138830929993,0.3731577694416046,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2157497598822447,1.2078028904503977,1.2239604234563441,1.1137032825639555,1.1116273539581953,1.1158156194317506,0.5618118093758822,0.5564616280608251,0.5670822265746072,0.5146549700702541,0.5108142433355864,0.5185928371168812,0.5618118093758822,stuck_sensor,10000,winner_pool,0.709424377332355,0.7078445319109166,0.5146549700702541,0.8979052281302529,0.008008648425273712,computed
124,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,24c205a7407f4e43a0c88eda133084fb,RandomizedSmoothing,RandomizedSmoothing,GRU,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,36598a0f6b774ca4a4d3b82906b8927d,,GRU,341970080,MSE,0.4986000061035156,0.5314281152089437,0.5116163878807177,0.6649908903539181,0.4983765780925751,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0638676540726983,1.0591801683084774,1.0691286514068867,1.0213992557470895,1.0204453748434588,1.0224004846894972,0.7074622985005379,0.7025092873869091,0.7127068050237,0.6792212004860863,0.6748831550056068,0.6830595240254608,0.7074622985005379,missing_data,10000,winner_pool,0.9367531100268239,0.9264125708707505,0.6792212004860863,0.9790490783827357,0.037958316566290784,computed
125,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,a961f0d0a0ad42029bdd5636d671b7a1,RandomizedSmoothing,RandomizedSmoothing,PatchTST,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,519b468e69dd465daa969d3d9b3ffdf0,,PatchTST,341970080,MSE,0.35148605704307556,0.426587443249921,0.39792074364889407,0.43025570122748613,0.352056086063385,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3082090774264457,1.2965819968913137,1.3204384568927952,1.1604195543086215,1.157778058710757,1.1633257453770975,0.5628644139602781,0.5569555231778696,0.5689690868267044,0.4992771290571429,0.4954695420812909,0.5031466002109297,0.5628644139602781,stuck_sensor,10000,winner_pool,0.6876839538582785,0.6887724449522846,0.4992771290571429,0.8617572810515076,-0.008078329086380731,computed
126,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,aa482962ea1f4291b40e5f4c28872482,RandomizedSmoothing,RandomizedSmoothing,TSMixer,rs_backbonebaseline_std0.5_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,2d589960c4334ac5adff37c302ad60ee,,TSMixer,341970080,MSE,0.38116419315338135,0.42821386284877855,0.41520091838762163,0.4706151711151004,0.38341596722602844,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1711472970639638,1.165534068105355,1.1786142081434048,1.1036485321972926,1.1015982701035831,1.1056574621994189,0.5511596856087446,0.5467178152639046,0.5562515820592269,0.5193937428309583,0.515541112397029,0.5232818224566081,0.5511596856087446,stuck_sensor,10000,winner_pool,0.7159655058886816,0.7137268790307019,0.5193937428309583,0.9060855615048613,0.011620642365544387,computed
127,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,f6e5b53657ee4bc9b6168214b733c263,RandomizedSmoothing,RandomizedSmoothing,DLinear,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,2c53c17080c14c5aaa939b6c45fbe0a3,,DLinear,341970080,MSE,0.3586452901363373,0.4170901235913237,0.3925796309194217,0.4382821320667863,0.35828012228012085,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2504898783426028,1.240550972489477,1.2603974455927007,1.1188288816025342,1.1165205185722538,1.121132597910971,0.5480673700079322,0.5423983353387192,0.553491750106141,0.4903627076466568,0.4867255155905406,0.49395814940760374,0.5480673700079322,stuck_sensor,10000,winner_pool,0.6756836280579875,0.6744362911445332,0.4903627076466568,0.89379172851497,0.008791906516586734,computed
128,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,8b58e043e18c4a539ef68df3ac610a49,Ensemble,Ensemble,ModernTCN,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"920f0d5691bd441c95bac6953be76afe,83bfff58953d4d179b80e5f8ce1c2469,e2cb0b78f09542f9965a7d41174f9ec3",ModernTCN,341970080,MSE,0.37511035799980164,0.4248948876038194,0.4086342404463018,0.4575907476514578,0.3731577694416046,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2017476020514897,1.1939063706911712,1.20968227471233,1.1095386043496633,1.1074861978893884,1.1116405578290995,0.5499085837110878,0.5449839212758839,0.5549372584623844,0.5077145995125175,0.5039092399713281,0.5115427480574465,0.5499085837110878,stuck_sensor,10000,winner_pool,0.7000912810933202,0.6983202782641561,0.5077145995125175,0.9012755356864148,0.010501560545560396,computed
129,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,55384ff06edc48f3b8999f7edf31887b,Ensemble,Ensemble,GRU,ensemble_top5_mean,ensemble,wrap,improve,ensemble,baseline,,"36598a0f6b774ca4a4d3b82906b8927d,3e72840a5e034d98b2e068b03a756a9e,a0e561f4ee8b4d2f832f925f2e483246,c48bb04bf948469ea4402bb81ab1b338,476d886ea9d44bf09bf0b450ee148438",GRU,341970080,MSE,0.4903300106525421,0.5243300370126963,0.5017096422978987,0.6547567181050777,0.4983765780925751,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0678490485872008,1.0629731633827968,1.073147975278767,1.0180197581431016,1.0170866703871233,1.0189903804965226,0.6991813384845853,0.693976144638285,0.704079705527015,0.6665552758079022,0.6626703954644035,0.6701225215359078,0.6991813384845853,missing_data,10000,winner_pool,0.9192066929217467,0.9087115034595652,0.6665552758079022,0.9822992058857776,0.04102002828137352,computed
130,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6e6ea43629ab4ff897ba4fe741254a52,Ensemble,Ensemble,PatchTST,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"519b468e69dd465daa969d3d9b3ffdf0,1abfe68926cf41c3899dd94cd216c64e,eb2809988fd643c2b84c47d02dd1c5f5,b3ca28ced0ad41e9a112387529183a03,61b5e4572fd9475cae57866b1df89712,c94ba936852e4dd0bc3a28a376c0392b,736febf80c644fbca6ec33000caf6e8b,8266c72511904fa5810a24e23339e36c,ee1a13f4b23b4fcdbebe64250f8e19c9,d7dbc03e127f43568bd611bf50bc8d61",PatchTST,341970080,MSE,0.34776073694229126,0.4192098832105597,0.3921563426097855,0.42681377100646495,0.352056086063385,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.303986465998362,1.292106401360196,1.3161968942417235,1.1564249779421947,1.153899816813806,1.1593412538686865,0.5565593808941544,0.5507606853599287,0.5624312104621156,0.4935781057215761,0.4899801495422109,0.4972933617313183,0.5565593808941544,stuck_sensor,10000,winner_pool,0.6797142711210666,0.6805535564796356,0.4935781057215761,0.8647340027015452,-0.005796881242199903,computed
131,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,203e267d19aa40c099fb430583affcc2,Ensemble,Ensemble,TSMixer,ensemble_top5_mean,ensemble,wrap,improve,ensemble,baseline,,"2d589960c4334ac5adff37c302ad60ee,22d1d2cfeded4a16ba82b7a94c34c392,1969f5d036cc4259acff88476783d759,4be00085076544429ab2c3de2bdc6f3b,7886c8fa6a954af98665046e8723af58",TSMixer,341970080,MSE,0.3773650825023651,0.42077450655400755,0.4022397203709309,0.4688934217914939,0.38341596722602844,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1644852981952751,1.1607582405575738,1.171387176648939,1.0843931946260519,1.0827465645986964,1.086093564876438,0.5460194960966707,0.5421413990124688,0.5510575371223502,0.508464835595619,0.504788457513717,0.5121369789750129,0.5460194960966707,stuck_sensor,10000,winner_pool,0.7009260420693421,0.6975022249826093,0.508464835595619,0.9221747286461396,0.020860385094372713,computed
132,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,12ccaf5b36de4f6aa4dfecf591653c9b,Ensemble,Ensemble,DLinear,ensemble_top5_mean,ensemble,wrap,improve,ensemble,baseline,,"2c53c17080c14c5aaa939b6c45fbe0a3,011454b4cadc47f388e3667aa8a8621b,7561403689a9480dae65742bc264369c,0e02afed27284774be739b7b8cd0d885,2771e2d1cc434837b0b3b14dddce661b",DLinear,341970080,MSE,0.35733693838119507,0.41617911217610043,0.3922737702761466,0.43951522865742443,0.35828012228012085,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.250882804329976,1.240820635383104,1.260830266867593,1.1210762271368262,1.118778380800075,1.1233590817285009,0.5497820417687297,0.5441513691335916,0.5551917643400281,0.49273007431244475,0.48906640535506185,0.4963595292200218,0.5497820417687297,stuck_sensor,10000,winner_pool,0.6789086809050593,0.6777807161129837,0.49273007431244475,0.8920000048114045,0.007645091929679437,computed
133,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2f90ea82f5ba45839a8bd8434fd2c3b7,ModernTCN,ModernTCN,ModernTCN,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,ModernTCN,341970080,MSE,0.3775119483470917,0.43187108409404756,0.41203706817763547,0.4641523075297475,0.3775119483470917,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.212045619936293,1.204234743361916,1.220018915481383,1.1114043706679724,1.1094079214944028,1.1134024273907277,0.5625737713247537,0.5572174265046418,0.5677119813775271,0.5158609032441862,0.5120218080709735,0.5197565853181365,0.5625737713247537,stuck_sensor,10000,winner_pool,0.7111242294780542,0.7094025387109181,0.5158609032441862,0.8997625224372507,0.00880872905488006,computed
134,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,d84d6749fbcc4eac86276ed62d28040c,GRU,GRU,GRU,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,GRU,341970080,MSE,0.50501549243927,0.5364881160110235,0.5167235607362042,0.6800412131398916,0.5050154328346252,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0618729988113416,1.0572624139221345,1.0670120537666463,1.0163694300559083,1.0155267890227533,1.0173281375724221,0.7221174023121595,0.7170182485960425,0.7273780937583744,0.6911731002135202,0.6869917752837762,0.6950908516178792,0.7221174023121595,missing_data,10000,winner_pool,0.9531371274632935,0.9420825015099101,0.6911731002135202,0.9838942125059704,0.0400953520856524,computed
135,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,ad25c5ba0c9a40839080147d0509a0fe,PatchTST,PatchTST,PatchTST,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,fault_augmentation,train,train,fault_augmentation,baseline,,,PatchTST,341970080,MSE,0.35284510254859924,0.4265202228451769,0.4000194697848832,0.4281764533802867,0.35284510254859924,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.320986228370222,1.3089940461827312,1.3339456571807502,1.1675811776061047,1.1646304735969968,1.1708864367637954,0.5656151982277632,0.559785959312655,0.5721056092012301,0.49993076766096056,0.49632765266123924,0.5036543653378286,0.5656151982277632,stuck_sensor,10000,winner_pool,0.6882952482216321,0.6897243649753522,0.49993076766096056,0.8564714978108016,-0.010796073767982195,computed
136,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,fd5140d7b4434176980e10c8da5d87fd,TSMixer,TSMixer,TSMixer,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,TSMixer,341970080,MSE,0.3852348327636719,0.4320204554324349,0.4128975770901888,0.4759654160454869,0.3852347433567047,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1653701384679902,1.1599890509507176,1.1714211787810185,1.0878814006844189,1.0860381512135413,1.089798690650996,0.5546758828029037,0.5500445813820511,0.5593526709853485,0.5177939234849065,0.5139914635067759,0.521615750747039,0.5546758828029037,missing_data,10000,winner_pool,0.7136842061904575,0.710406617852366,0.5177939234849065,0.9192178479849641,0.01846431158136319,computed
137,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1b399d9e22964ab898055f22ff719dbb,DLinear,DLinear,DLinear,fa_profholdout_simple_mix0.75_sev1.0_frac0.25,fault_augmentation,train,train,fault_augmentation,baseline,,,DLinear,341970080,MSE,0.35745102167129517,0.414472090780735,0.39042406908019134,0.4373063718050718,0.35745102167129517,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2448941785590102,1.2351544872069358,1.25446230151827,1.116615184460676,1.1144544970798576,1.1188126293188563,0.544400156506896,0.5388600647770614,0.5497010972459242,0.4883029350189493,0.48472345869024286,0.4918744891096488,0.544400156506896,stuck_sensor,10000,winner_pool,0.6729224438436423,0.6715651365270722,0.4883029350189493,0.8955636766510559,0.009885527320421361,computed
138,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,6c193d65055246c8aac185358770c324,PatchTST,PatchTST,PatchTST,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,PatchTST,341970080,MSE,0.3551814556121826,0.43425866900136073,0.39936107540813587,0.44073332613557575,0.6923142075538635,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.329760088372234,1.317332275122357,1.3434305945654013,1.153864192517478,1.1509160857647343,1.15705584248631,0.5860695867106318,0.5797672891991213,0.5928217982882262,0.5085464034769684,0.5046839109824318,0.5123743222335017,0.5860695867106318,stuck_sensor,10000,winner_pool,0.6998499681766888,0.7004618196470636,0.5085464034769684,0.8666531178320213,-0.006965971117153802,computed
139,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,87b69d9421234eaaa8b2ecd2a6f74530,ModernTCN,ModernTCN,ModernTCN,arl_alo0.25_ainit1.0_slo1e-05_sinit1.0,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,ModernTCN,341970080,MSE,0.4588300883769989,0.5045621047839522,0.4866322437031194,0.5122746723353863,0.9916918873786926,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1895844645404632,1.1820448461303381,1.1973668049179795,1.09223340026124,1.090312017181551,1.0941585383708938,0.6093939917877317,0.6039199074881524,0.6143226915371046,0.5595235072325915,0.5560000558108604,0.5629682267134589,0.6093939917877317,stuck_sensor,10000,winner_pool,0.7711456561401011,0.7679034717858763,0.5595235072325915,0.9155552281781718,0.012123286109374298,computed
140,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1989ae08d7ca4dc98fc9202660533153,GRU,GRU,GRU,arl_alo0.5_ainit1.0_slo0.01_sinit1.0,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,GRU,341970080,MSE,0.4892024099826813,0.5430858355462551,0.5047372606853023,0.757453879788518,1.0249470472335815,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0602387267641746,1.0562937862148258,1.0643921830857588,0.9986039037400518,0.9973927560565818,1.0000208614347808,0.8030819370895624,0.7973153542468697,0.8090614915367216,0.7563964012598619,0.7515843470446578,0.760652080020397,0.8030819370895624,attenuation,10000,winner_pool,1.0449505522931037,1.0312450091397232,0.7563964012598619,1.0013980480696296,0.046717558291051176,computed
